geoid,total_pop,state,county,pctpov,pctpoc,unemplrate,medhhinc,dep_ratio,child_perc,seniorperc,treecanopy,area,source,avg_temp,ua_name,incorpname,congressio,biome,bgpopdense,popadjust,tc_gap,tc_goal,phys_hlth,ment_hlth,asthma,core_m,core_w,core_norm,healthnorm,priority,tes,tesctyscor
"330110108003",1361.000000000000000,NH,Hillsborough County,0.724467303453343,0.750183688464364,0.044526901669759,20551.000000000000000,0.783748361730013,0.351947097722263,0.087435709037472,-1.000000000000000,0.142805000000000,ED,96.469647251845757,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,9530.478624698016574,0.500000000000000,0.114015615699730,-1.000000000000000,16.100000000000001,19.600000000000001,12.900000000000000,23.500000000000000,21.500000000000000,0.081632653061224,0.718861771512729,0.684408268206121,78.201837332353406,84.952881730008272
"330110108004",1898.000000000000000,NH,Hillsborough County,0.584826132771338,0.613277133825079,0.143812709030100,34919.000000000000000,0.634797588285960,0.308219178082192,0.080084299262381,-1.000000000000000,0.163778000000000,ED,96.889350980511196,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,11588.858088387940370,0.500000000000000,0.128696161877664,-1.000000000000000,16.100000000000001,19.600000000000001,12.900000000000000,23.500000000000000,21.500000000000000,0.081632653061224,0.718861771512729,0.699889970175406,74.838549722833875,84.952881730008272
"330110108005",1229.000000000000000,NH,Hillsborough County,0.539462978030919,0.409275834011391,0.000000000000000,37238.000000000000000,0.486094316807739,0.266069975589911,0.061025223759154,-1.000000000000000,0.195008000000000,ED,97.961973027503461,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,6302.305546439120917,0.800000000000000,0.251356662290778,-1.000000000000000,16.100000000000001,19.600000000000001,12.900000000000000,23.500000000000000,21.500000000000000,0.081632653061224,0.718861771512729,0.511695796851234,64.071212991135255,84.952881730008272
"330110108006",1006.000000000000000,NH,Hillsborough County,0.569582504970179,0.515904572564612,0.033333333333333,49659.000000000000000,0.576802507836991,0.300198807157058,0.065606361829026,-1.000000000000000,0.224484000000000,ED,92.654135338345881,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,4481.388428573974124,0.800000000000000,0.139265515582402,-1.000000000000000,16.100000000000001,19.600000000000001,12.900000000000000,23.500000000000000,21.500000000000000,0.081632653061224,0.718861771512729,0.537162818994004,79.102716217607366,84.952881730008272
"330110109001",1114.000000000000000,NH,Hillsborough County,0.090664272890485,0.596050269299820,0.000000000000000,72703.000000000000000,0.961267605633803,0.316876122082585,0.173249551166966,-1.000000000000000,0.508661000000000,ED,91.601638404347483,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,2190.063716306144670,1.000000000000000,0.148506372613588,-1.000000000000000,12.199999999999999,14.500000000000000,11.300000000000001,30.300000000000001,25.800000000000001,0.485466914038343,0.479405882940493,0.401739031085551,83.334075010173876,84.952881730008272
"330110109002",1304.000000000000000,NH,Hillsborough County,0.243865030674847,0.268404907975460,0.088757396449704,50222.000000000000000,0.516279069767442,0.167944785276074,0.172546012269939,-1.000000000000000,0.471111000000000,ED,92.729101716610273,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,2767.925181114429051,1.000000000000000,0.223143590364054,-1.000000000000000,12.199999999999999,14.500000000000000,11.300000000000001,30.300000000000001,25.800000000000001,0.485466914038343,0.479405882940493,0.411692962938330,74.337547115816434,84.952881730008272
"330110109003",1484.000000000000000,NH,Hillsborough County,0.468325791855204,0.296495956873315,0.000000000000000,52250.000000000000000,0.845771144278607,0.298517520215633,0.159703504043127,-1.000000000000000,0.327808000000000,ED,92.060184351167962,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,4527.040218664584245,0.800000000000000,0.156193747559547,-1.000000000000000,12.199999999999999,14.500000000000000,11.300000000000001,30.300000000000001,25.800000000000001,0.485466914038343,0.479405882940493,0.415241097894917,81.882249257437337,84.952881730008272
"330110109004",1489.000000000000000,NH,Hillsborough County,0.264137931034483,0.323707186030893,0.068592057761733,72375.000000000000000,0.551041666666667,0.204163868368032,0.151108126259234,-1.000000000000000,0.885163000000000,ED,90.122561068812686,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1682.176051190571570,1.200000000000000,0.210979491912789,-1.000000000000000,12.199999999999999,14.500000000000000,11.300000000000001,30.300000000000001,25.800000000000001,0.485466914038343,0.479405882940493,0.392800734505973,76.849901771979518,84.952881730008272
"330110109005",1095.000000000000000,NH,Hillsborough County,0.050228310502283,0.084931506849315,0.000000000000000,96384.000000000000000,0.348522167487685,0.169863013698630,0.088584474885845,-1.000000000000000,0.762748000000000,ED,88.380111044517690,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1435.598651192792431,1.200000000000000,0.231805314468212,-1.000000000000000,12.199999999999999,14.500000000000000,11.300000000000001,30.300000000000001,25.800000000000001,0.485466914038343,0.479405882940493,0.197225948351183,87.228916442484831,84.952881730008272
"330110110001",1774.000000000000000,NH,Hillsborough County,0.126870137642130,0.117249154453213,0.011549566891241,94671.000000000000000,0.466115702479339,0.155580608793687,0.162344983089064,-1.000000000000000,2.472061000000000,ED,82.791093336863014,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,717.619832196697416,1.200000000000000,0.027975960140142,-1.000000000000000,9.900000000000000,13.199999999999999,10.900000000000000,33.600000000000001,29.899999999999999,0.749922696351268,0.425635417397199,0.188746922827381,98.524955286937015,84.952881730008272
"330110110002",1116.000000000000000,NH,Hillsborough County,0.129928315412186,0.163082437275986,0.015130674002751,96458.000000000000000,0.532967032967033,0.168458781362007,0.179211469534050,-1.000000000000000,1.206285000000000,ED,87.922870306788980,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,925.154503289023751,1.200000000000000,0.213685654716754,-1.000000000000000,9.900000000000000,13.199999999999999,10.900000000000000,33.600000000000001,29.899999999999999,0.749922696351268,0.425635417397199,0.250410001659941,85.052541934766310,84.952881730008272
"330110110003",1286.000000000000000,NH,Hillsborough County,0.198161389172625,0.252721617418351,0.000000000000000,71193.000000000000000,0.393282773564464,0.156298600311042,0.125972006220840,-1.000000000000000,0.668125000000000,ED,88.551282051282044,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1924.789522918616058,1.200000000000000,0.196831431244153,-1.000000000000000,9.900000000000000,13.199999999999999,10.900000000000000,33.600000000000001,29.899999999999999,0.749922696351268,0.425635417397199,0.264996111594727,85.429506664240321,84.952881730008272
"330110110004",814.000000000000000,NH,Hillsborough County,0.303439803439803,0.136363636363636,0.066513761467890,59028.000000000000000,0.804878048780488,0.180589680589681,0.265356265356265,-1.000000000000000,0.728051000000000,ED,82.303776951108404,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1118.053542952348153,1.200000000000000,0.038285065194609,-1.000000000000000,9.900000000000000,13.199999999999999,10.900000000000000,33.600000000000001,29.899999999999999,0.749922696351268,0.425635417397199,0.309154843473743,96.693673403318513,84.952881730008272
"330110111011",2204.000000000000000,NH,Hillsborough County,0.231851179673321,0.483666061705989,0.037748798901853,73596.000000000000000,0.317393903167962,0.182395644283122,0.058529945553539,-1.000000000000000,0.496873000000000,ED,86.916602495233718,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,4435.741124995723112,0.800000000000000,0.000000000000000,-1.000000000000000,8.400000000000000,12.800000000000001,10.000000000000000,33.500000000000000,31.300000000000001,0.793753865182437,0.325332405689549,0.320719191113754,100.000000000000000,84.952881730008272
"330110111012",1255.000000000000000,NH,Hillsborough County,0.166533864541833,0.281274900398406,0.054024255788313,61506.000000000000000,0.266397578203834,0.112350597609562,0.098007968127490,-1.000000000000000,0.618878000000000,ED,80.332193152454778,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,2027.863326859251856,1.000000000000000,0.000000000000000,-1.000000000000000,8.400000000000000,12.800000000000001,10.000000000000000,33.500000000000000,31.300000000000001,0.793753865182437,0.325332405689549,0.217265469075917,100.000000000000000,84.952881730008272
"330110111021",1594.000000000000000,NH,Hillsborough County,0.162484316185696,0.310539523212045,0.056705670567057,73015.000000000000000,0.318444995864351,0.120451693851945,0.121079046424090,-1.000000000000000,1.267970000000000,ED,88.812045802417600,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1257.127534563120435,1.200000000000000,0.229759852362438,-1.000000000000000,8.900000000000000,12.699999999999999,9.900000000000000,32.700000000000003,29.500000000000000,0.702226345083488,0.305867426633259,0.295325626572074,81.045358170440196,84.952881730008272
"330110111022",1640.000000000000000,NH,Hillsborough County,0.317682926829268,0.507926829268293,0.030567685589520,54725.000000000000000,0.317269076305221,0.108536585365854,0.132317073170732,-1.000000000000000,1.808106000000000,ED,90.080015939310258,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,907.026468580934988,1.200000000000000,0.256717183616447,-1.000000000000000,8.900000000000000,12.699999999999999,9.900000000000000,32.700000000000003,29.500000000000000,0.702226345083488,0.305867426633259,0.361815403606452,74.053290078377515,84.952881730008272
"330110112001",3472.000000000000000,NH,Hillsborough County,0.062957540263543,0.298963133640553,0.039858728557013,112256.000000000000000,0.577464788732394,0.189804147465438,0.176267281105991,-1.000000000000000,4.352463000000000,ED,83.126095823795836,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,797.709251060836095,1.200000000000000,0.000000000000000,-1.000000000000000,8.699999999999999,9.699999999999999,9.300000000000001,36.700000000000003,32.399999999999999,0.952380952380952,0.245827196858125,0.222394650011929,100.000000000000000,84.952881730008272
"330110112002",1158.000000000000000,NH,Hillsborough County,0.100965759438104,0.128670120898100,0.047540983606557,103056.000000000000000,0.608333333333333,0.179620034542314,0.198618307426598,-1.000000000000000,0.970149000000000,ED,83.195474827194886,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1193.631081411205969,1.200000000000000,0.018980094810179,-1.000000000000000,8.699999999999999,9.699999999999999,9.300000000000001,36.700000000000003,32.399999999999999,0.952380952380952,0.245827196858125,0.203478680869638,98.921158620276046,84.952881730008272
"330110112003",2425.000000000000000,NH,Hillsborough County,0.023917525773196,0.402061855670103,0.010273972602740,138667.000000000000000,0.635198921105867,0.163711340206185,0.224742268041237,-1.000000000000000,2.740585000000000,ED,83.112067922702394,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,884.847578163056482,1.200000000000000,0.064053039770706,-1.000000000000000,8.699999999999999,9.699999999999999,9.300000000000001,36.700000000000003,32.399999999999999,0.952380952380952,0.245827196858125,0.215192758841520,96.149583558868684,84.952881730008272
"330110113001",584.000000000000000,NH,Hillsborough County,0.027237354085603,0.162671232876712,0.043165467625899,80000.000000000000000,2.025906735751295,0.087328767123288,0.582191780821918,-1.000000000000000,0.686995000000000,ED,90.519544035732139,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,850.078967095830308,1.200000000000000,0.261352120466670,-1.000000000000000,10.900000000000000,12.500000000000000,10.600000000000000,32.700000000000003,28.199999999999999,0.658008658008658,0.389920002677735,0.402098482625096,70.643872376488574,84.952881730008272
"330110113002",1313.000000000000000,NH,Hillsborough County,0.092155369383092,0.179741051028180,0.034013605442177,93430.000000000000000,0.692010309278350,0.193450114242193,0.215536938309215,-1.000000000000000,0.837138000000000,ED,85.683916183089678,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1568.439134288492369,1.200000000000000,0.072178350522853,-1.000000000000000,10.900000000000000,12.500000000000000,10.600000000000000,32.700000000000003,28.199999999999999,0.658008658008658,0.389920002677735,0.252541156055413,94.908105205222597,84.952881730008272
"330110113003",2050.000000000000000,NH,Hillsborough County,0.138048780487805,0.173170731707317,0.039739884393064,119276.000000000000000,0.535580524344569,0.202439024390244,0.146341463414634,-1.000000000000000,1.087882000000000,ED,84.967795210569776,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1884.395550252692829,1.200000000000000,0.051723771511984,-1.000000000000000,10.900000000000000,12.500000000000000,10.600000000000000,32.700000000000003,28.199999999999999,0.658008658008658,0.389920002677735,0.246726299663726,96.435111632582959,84.952881730008272
"330110113004",686.000000000000000,NH,Hillsborough County,0.307580174927114,0.000000000000000,0.060606060606061,67115.000000000000000,0.673170731707317,0.217201166180758,0.185131195335277,-1.000000000000000,0.455430000000000,ED,84.615200064592784,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1506.268800913422410,1.200000000000000,0.068674439540654,-1.000000000000000,10.900000000000000,12.500000000000000,10.600000000000000,32.700000000000003,28.199999999999999,0.658008658008658,0.389920002677735,0.275374215389472,94.717266511078563,84.952881730008272
"330110114011",2007.000000000000000,NH,Hillsborough County,0.115097159940209,0.120079720976582,0.040551500405515,95156.000000000000000,0.662800331400166,0.201295465869457,0.197309417040359,-1.000000000000000,3.312559000000000,ED,83.198643147896874,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,605.876001001038844,1.200000000000000,0.013990790805537,-1.000000000000000,10.400000000000000,12.000000000000000,10.199999999999999,33.700000000000003,30.500000000000000,0.774118738404453,0.365656884434499,0.223554281081430,99.126293515908486,84.952881730008272
"330110114012",1594.000000000000000,NH,Hillsborough County,0.143663739021330,0.445420326223337,0.111502347417840,157266.000000000000000,0.500941619585687,0.253450439146800,0.080301129234630,-1.000000000000000,1.838552000000000,ED,78.753081865207037,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,866.986628607730381,1.200000000000000,0.000000000000000,-1.000000000000000,10.400000000000000,12.000000000000000,10.199999999999999,33.700000000000003,30.500000000000000,0.774118738404453,0.365656884434499,0.314706017810246,100.000000000000000,84.952881730008272
"330110114013",1706.000000000000000,NH,Hillsborough County,0.092614302461899,0.132473622508792,0.015533980582524,91397.000000000000000,0.640384615384615,0.076201641266120,0.314185228604924,-1.000000000000000,0.981364000000000,ED,85.089577048031686,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1738.396762057707519,1.200000000000000,0.022618233397598,-1.000000000000000,10.400000000000000,12.000000000000000,10.199999999999999,33.700000000000003,30.500000000000000,0.774118738404453,0.365656884434499,0.212206936443962,98.659216793619095,84.952881730008272
"330110114021",553.000000000000000,NH,Hillsborough County,0.141048824593128,0.175406871609403,0.000000000000000,80156.000000000000000,0.750000000000000,0.101265822784810,0.327305605786618,-1.000000000000000,1.084892000000000,ED,91.085621933617958,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,509.728157272797660,1.200000000000000,0.213046238703945,-1.000000000000000,9.199999999999999,12.199999999999999,10.000000000000000,32.299999999999997,31.300000000000001,0.748299319727891,0.319435810875428,0.269863723875744,83.939513934340169,84.952881730008272
"330110114022",2498.000000000000000,NH,Hillsborough County,0.182946357085669,0.214171337069656,0.069287141905396,81848.000000000000000,0.455710955710956,0.219775820656525,0.093274619695757,-1.000000000000000,1.250659000000000,ED,85.913599181213669,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1997.346998662305168,1.200000000000000,0.072364505432736,-1.000000000000000,9.199999999999999,12.199999999999999,10.000000000000000,32.299999999999997,31.300000000000001,0.748299319727891,0.319435810875428,0.281041554911936,94.318847559665755,84.952881730008272
"330110114023",2131.000000000000000,NH,Hillsborough County,0.044580009385265,0.266541529798217,0.050462573591253,119519.000000000000000,0.585565476190476,0.267949319568278,0.101360863444392,-1.000000000000000,1.724663000000000,ED,83.006696026636774,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,1235.603709246385961,1.200000000000000,0.014280030359554,-1.000000000000000,9.199999999999999,12.199999999999999,10.000000000000000,32.299999999999997,31.300000000000001,0.748299319727891,0.319435810875428,0.232414381575951,99.072887505923575,84.952881730008272
"330110115001",1600.000000000000000,NH,Hillsborough County,0.201638311279143,0.142500000000000,0.022458628841608,50580.000000000000000,0.711229946524064,0.156250000000000,0.259375000000000,-1.000000000000000,3.002215000000000,ED,84.189119542825722,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,532.939846080310645,1.200000000000000,0.078860507991599,-1.000000000000000,13.100000000000000,13.199999999999999,11.199999999999999,30.800000000000001,28.800000000000001,0.606447124304267,0.493074084522906,0.266019078384775,94.139797010798446,84.952881730008272
"330110115002",702.000000000000000,NH,Hillsborough County,0.098290598290598,0.014245014245014,0.000000000000000,68958.000000000000000,0.556541019955654,0.028490028490028,0.329059829059829,-1.000000000000000,1.063935000000000,ED,82.006736933881740,"Nashua, NH--MA",Nashua,NH Congressional District 2,Forest,659.814744321786520,1.200000000000000,0.000000000000000,-1.000000000000000,13.100000000000000,13.199999999999999,11.199999999999999,30.800000000000001,28.800000000000001,0.606447124304267,0.493074084522906,0.162137500795834,100.000000000000000,84.952881730008272
"330110121001",1194.000000000000000,NH,Hillsborough County,0.014237855946399,0.061976549413735,0.054317548746518,113607.000000000000000,0.646896551724138,0.228643216080402,0.164154103852596,-1.000000000000000,3.439467000000000,ED,77.326019718180873,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,347.146810828538264,1.200000000000000,0.000000000000000,-1.000000000000000,9.199999999999999,12.100000000000000,10.300000000000001,35.100000000000001,32.899999999999999,1.000000000000000,0.250000000000000,0.330447329410054,100.000000000000000,86.117205011941337
"330110121002",3318.000000000000000,NH,Hillsborough County,0.070223025919228,0.083484026522001,0.011855670103093,98548.000000000000000,0.635288319369147,0.174804098854732,0.213682941531043,-1.000000000000000,7.116569000000000,ED,81.489746063133751,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,466.235906656704913,1.200000000000000,0.000000000000000,-1.000000000000000,9.199999999999999,12.100000000000000,10.300000000000001,35.100000000000001,32.899999999999999,1.000000000000000,0.250000000000000,0.389696898705893,100.000000000000000,86.117205011941337
"330110121003",1690.000000000000000,NH,Hillsborough County,0.087573964497041,0.097633136094674,0.030898876404494,139962.000000000000000,0.407160699417152,0.230177514792899,0.059171597633136,-1.000000000000000,9.078970999999999,ED,77.073187243674610,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,186.144443021130911,1.200000000000000,0.000000000000000,-1.000000000000000,9.199999999999999,12.100000000000000,10.300000000000001,35.100000000000001,32.899999999999999,1.000000000000000,0.250000000000000,0.276252159786385,100.000000000000000,86.117205011941337
"330110121004",2212.000000000000000,NH,Hillsborough County,0.011754068716094,0.011754068716094,0.116438356164383,115481.000000000000000,0.580000000000000,0.268083182640145,0.099005424954792,-1.000000000000000,8.197120999999999,ED,78.335233050381930,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,269.850841533265225,1.200000000000000,0.000000000000000,-1.000000000000000,9.199999999999999,12.100000000000000,10.300000000000001,35.100000000000001,32.899999999999999,1.000000000000000,0.250000000000000,0.366386028547745,100.000000000000000,86.117205011941337
"330110122001",1532.000000000000000,NH,Hillsborough County,0.310704960835509,0.000000000000000,0.069613259668508,57955.000000000000000,0.727170236753100,0.199086161879896,0.221932114882506,-1.000000000000000,2.477924000000000,ED,81.410739142591922,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,618.259478498937142,1.200000000000000,0.000000000000000,-1.000000000000000,11.500000000000000,14.300000000000001,11.199999999999999,31.300000000000001,28.300000000000001,0.000000000000000,0.750000000000000,0.598511332903187,100.000000000000000,86.117205011941337
"330110122002",1470.000000000000000,NH,Hillsborough County,0.400000000000000,0.142857142857143,0.022309711286089,31392.000000000000000,0.779661016949153,0.206802721088435,0.231292517006803,-1.000000000000000,0.878016000000000,ED,83.048847795853050,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,1674.229171222392324,1.200000000000000,0.080042596034696,-1.000000000000000,11.500000000000000,14.300000000000001,11.199999999999999,31.300000000000001,28.300000000000001,0.000000000000000,0.750000000000000,0.777879255701366,22.212074429863403,86.117205011941337
"330110122003",1166.000000000000000,NH,Hillsborough County,0.101200686106346,0.090909090909091,0.023876404494382,77333.000000000000000,0.595075239398085,0.155231560891938,0.217838765008576,-1.000000000000000,1.019949000000000,ED,84.584255037712481,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,1143.194414622691966,1.200000000000000,0.015993466339984,-1.000000000000000,11.500000000000000,14.300000000000001,11.199999999999999,31.300000000000001,28.300000000000001,0.000000000000000,0.750000000000000,0.561028491533582,88.789980910633290,86.117205011941337
"330110122004",1239.000000000000000,NH,Hillsborough County,0.251666666666667,0.114608555286521,0.068764568764569,67059.000000000000000,0.600775193798450,0.205811138014528,0.169491525423729,-1.000000000000000,1.696630000000000,ED,83.385460715645380,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,730.271184642497133,1.200000000000000,0.000000000000000,-1.000000000000000,11.500000000000000,14.300000000000001,11.199999999999999,31.300000000000001,28.300000000000001,0.000000000000000,0.750000000000000,0.701132711114395,100.000000000000000,86.117205011941337
"330110122005",2184.000000000000000,NH,Hillsborough County,0.167124542124542,0.097069597069597,0.030175438596491,96875.000000000000000,0.452127659574468,0.184523809523810,0.126831501831502,-1.000000000000000,1.844294000000000,ED,83.269729872995299,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,1184.192975740310430,1.200000000000000,0.000000000000000,-1.000000000000000,11.500000000000000,14.300000000000001,11.199999999999999,31.300000000000001,28.300000000000001,0.000000000000000,0.750000000000000,0.529558427538802,100.000000000000000,86.117205011941337
"330110123001",1667.000000000000000,NH,Hillsborough County,0.026394721055789,0.000000000000000,0.047668393782383,108309.000000000000000,0.589132507149666,0.227954409118176,0.142771445710858,-1.000000000000000,3.206579000000000,ED,76.179540490522157,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,519.868682480612506,1.200000000000000,0.000000000000000,-1.000000000000000,9.699999999999999,12.600000000000000,10.400000000000000,33.899999999999999,30.199999999999999,0.548627002288329,0.276100536254998,0.213981916051151,100.000000000000000,86.117205011941337
"330110123002",3127.000000000000000,NH,Hillsborough County,0.035497281739687,0.102334505916214,0.016930022573363,111367.000000000000000,0.638030382399162,0.287176207227374,0.102334505916214,-1.000000000000000,8.651263000000000,ED,78.026730232655737,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,361.450114278111755,1.200000000000000,0.000000000000000,-1.000000000000000,9.699999999999999,12.600000000000000,10.400000000000000,33.899999999999999,30.199999999999999,0.548627002288329,0.276100536254998,0.341945703114292,100.000000000000000,86.117205011941337
"330110123003",1754.000000000000000,NH,Hillsborough County,0.000000000000000,0.047320410490308,0.015273311897106,137692.000000000000000,0.304089219330855,0.120296465222349,0.112884834663626,-1.000000000000000,6.593587000000000,ED,79.858861828352559,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,266.016054690716885,1.200000000000000,0.000000000000000,-1.000000000000000,9.699999999999999,12.600000000000000,10.400000000000000,33.899999999999999,30.199999999999999,0.548627002288329,0.276100536254998,0.179631833897798,100.000000000000000,86.117205011941337
"330110123004",2632.000000000000000,NH,Hillsborough County,0.111111111111111,0.041033434650456,0.062764456981664,96736.000000000000000,0.719137818419334,0.193389057750760,0.224924012158055,-1.000000000000000,5.617095000000000,ED,82.046821173346757,"Nashua, NH--MA",Hudson,NH Congressional District 2,Forest,468.569607599657786,1.200000000000000,0.000000000000000,-1.000000000000000,9.699999999999999,12.600000000000000,10.400000000000000,33.899999999999999,30.199999999999999,0.548627002288329,0.276100536254998,0.483120423198247,100.000000000000000,86.117205011941337
"330110131001",1668.000000000000000,NH,Hillsborough County,0.067146282973621,0.019184652278177,0.039952996474736,110588.000000000000000,0.855394883203559,0.331534772182254,0.129496402877698,-1.000000000000000,2.863676000000000,ED,79.012130408620649,"Nashua, NH--MA",Litchfield,NH Congressional District 2,Forest,582.468128377651738,1.200000000000000,0.000000000000000,-1.000000000000000,9.800000000000001,12.600000000000000,10.600000000000000,33.899999999999999,31.500000000000000,,0.246763085399449,0.433689118348727,100.000000000000000,100.000000000000000
